cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,173,1,292834031,"1016,1805,82,637,1091",Гипотеза для проверки: сообщество с признаками веерного распределения средств.
1,90,3,2323877,"33,83,597,1059,609",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
2,101,6,2861997,"35,34,1363,601,901",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
3,106,6,3071750,"37,36,813,603,461",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
4,158,12,5409455,"41,40,39,38,754",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
5,87,4,2748741,"43,42,467,593,437",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
6,99,4,2933829,"45,44,1373,469,439",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
7,114,6,3180425,"32,46,471,111,321",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
8,67,4,1710962,"1227,109,395,1345,108",Гипотеза для проверки: связанное сообщество нескольких seed с выраженными узлами управления потоками.
9,73,0,1817622,"785,611,323,315,1247",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
10,47,0,1249332,"871,399,869,181,397",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
11,53,0,1127974,"1275,247,153,151,625",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
12,23,0,485911,"177,651,179,176,180",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
13,32,0,864777,"1137,675,207,205,203",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
14,69,0,1709989,"1231,687,433,905,301",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
15,55,0,1401019,"375,391,373,713,241",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
16,54,0,1466505,"1301,591,365,363,361",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
17,47,0,1170623,"1169,357,237,235,233",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
18,42,0,1266090,"1127,669,453,415,1047",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
19,49,0,1403294,"917,1383,447,445,443",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
20,25,0,566597,"265,263,583,266,264",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
21,49,0,1079675,"355,267,569,269,356",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
22,24,0,570380,"747,275,277,276,278",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
23,53,0,1346763,"1033,347,345,343,1375",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
24,26,0,623481,"305,307,303,306,304",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
25,50,0,1496210,"425,423,421,897,327",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
26,26,0,676894,"803,457,333,1265,331",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
27,55,0,1432882,"387,385,351,349,353",Гипотеза для проверки: локальная группа связей без одного доминирующего структурного паттерна.
28,30,0,661344,"1316,393,558,394,1327",Гипотеза для проверки: сообщество с признаками консолидации входящих потоков.
